[2015-03-20 10:08:26--281994]current cmd handler is 0,0x9f56870
[2015-03-20 10:12:56--056986]recv server 6 keeplive,current server is 2
[2015-03-20 10:12:56--363479]recv server 8 keeplive,current server is 2
[2015-03-20 10:12:57--057693]recv server 6 keeplive,current server is 2
[2015-03-20 10:12:57--364193]recv server 8 keeplive,current server is 2
[2015-03-20 10:12:58--058285]recv server 6 keeplive,current server is 2
[2015-03-20 10:12:58--364617]recv server 8 keeplive,current server is 2
[2015-03-20 10:12:59--058358]recv server 6 keeplive,current server is 2
[2015-03-20 10:12:59--365022]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:00--058918]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:00--365300]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:01--059690]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:01--365878]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:02--060264]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:02--366099]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:03--060860]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:03--366966]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:04--061413]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:04--367313]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:05--061562]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:05--393243]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:06--062108]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:06--393802]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:07--081911]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:07--404855]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:08--082438]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:08--405273]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:09--107828]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:09--405632]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:10--083077]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:10--405971]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:11--083237]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:11--429994]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:12--083878]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:12--425846]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:13--084989]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:13--454204]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:14--085463]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:14--426491]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:15--085663]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:15--426904]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:16--086271]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:16--426996]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:17--086406]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:17--427807]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:18--086694]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:18--427926]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:19--087337]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:19--428846]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:20--091327]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:20--429239]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:21--091822]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:21--429412]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:22--100374]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:22--429847]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:23--102348]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:23--430772]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:24--103619]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:24--431063]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:25--103566]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:25--466242]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:26--104300]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:26--465705]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:27--129177]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:27--466647]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:28--106140]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:28--467095]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:29--104955]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:29--467890]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:30--106078]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:30--468367]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:31--145393]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:31--469091]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:32--145040]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:32--469467]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:33--145734]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:33--469783]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:34--146291]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:34--470018]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:35--146554]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:35--470527]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:36--147721]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:36--470946]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:37--148288]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:37--471300]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:38--149202]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:38--472083]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:39--149540]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:39--473311]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:40--150358]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:40--474327]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:41--150629]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:41--485008]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:42--150858]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:42--475939]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:43--154649]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:43--476612]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:44--155071]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:44--477586]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:45--188846]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:45--477875]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:46--176600]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:46--478297]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:47--176799]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:47--479141]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:48--177036]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:48--479661]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:49--177671]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:49--480212]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:50--177736]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:50--480656]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:51--178449]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:51--504653]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:52--179081]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:52--505022]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:53--179317]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:53--542901]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:54--179581]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:54--505669]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:55--181413]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:55--506496]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:56--181033]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:56--507014]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:57--181134]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:57--507690]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:58--191277]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:58--508173]recv server 8 keeplive,current server is 2
[2015-03-20 10:13:59--191943]recv server 6 keeplive,current server is 2
[2015-03-20 10:13:59--508550]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:00--218636]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:00--508933]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:01--192690]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:01--510339]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:02--205131]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:02--511161]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:03--233857]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:03--512376]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:04--206304]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:04--513240]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:05--207495]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:05--541612]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:06--208594]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:06--515256]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:07--213883]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:07--515800]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:08--214476]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:08--516453]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:09--214707]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:09--517730]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:10--217576]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:10--518467]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:11--216685]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:11--548844]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:12--235394]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:12--549591]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:13--218809]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:13--567205]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:14--219882]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:14--375716]current cmd handler is 3,0x9f56d80
[2015-03-20 10:14:14--567861]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:15--228582]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:15--596664]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:15--982993]current cmd handler is 4,0x9f56f70
[2015-03-20 10:14:16--221841]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:16--596734]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:17--222805]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:17--597987]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:18--224149]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:18--598937]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:19--224998]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:19--599781]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:20--225565]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:20--600402]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:21--226167]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:21--601040]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:22--226853]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:22--601142]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:23--227418]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:23--601737]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:24--228080]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:24--602347]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:25--228615]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:25--603191]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:26--229314]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:26--603588]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:27--229919]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:27--604290]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:28--230571]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:28--604842]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:29--231130]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:29--604954]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:30--231701]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:30--605567]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:31--232359]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:31--606184]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:32--232595]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:32--606770]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:33--233005]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:33--607472]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:34--233767]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:34--608067]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:35--234349]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:35--608632]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:36--234970]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:36--609226]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:37--235506]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:37--609910]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:38--236216]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:38--610022]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:39--236812]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:39--610147]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:40--237378]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:40--610795]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:41--237968]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:41--611444]recv server 8 keeplive,current server is 2
[2015-03-20 10:14:42--238230]recv server 6 keeplive,current server is 2
[2015-03-20 10:14:42--611978]recv server 8 keeplive,current server is 2
